objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237651800696291621,147.89962,-0.21525091,19.91281,18.33953,17.4995,17.05896,16.73708,21.44319,19.86604,19.18703,18.68274,18.25301,0.08503481,1.573273,0.8400307,0.4405422,0.3218803,GALAXY
1237650796220711128,147.79347,0.12325749,19.60788,17.82715,16.93058,16.54142,16.24614,20.70038,18.88164,17.99183,17.6228,17.31686,0.0927944,1.780724,0.896574,0.389164,0.2952805,GALAXY
1237650796220711085,147.73989,0.15970833,19.10622,17.42404,16.77962,16.48629,16.28082,20.02169,18.35253,17.79272,17.53971,17.33142,0.08043766,1.68218,0.6444187,0.2933254,0.2054749,GALAXY
1237648721216733449,148.07759,-0.12739408,18.85556,17.0081,16.16971,15.77977,15.46734,20.09198,18.3156,17.51311,17.16481,16.85496,0.06468253,1.847467,0.8383865,0.3899431,0.3124228,GALAXY
1237650796220711149,147.81045,0.046493486,19.40907,18.20711,17.4856,17.06065,16.79126,20.59365,19.45703,18.80068,18.37003,18.10817,0.1333251,1.201956,0.7215099,0.4249496,0.2693901,GALAXY
1237650796220711092,147.74868,0.11584035,19.82915,18.08988,17.24972,16.86702,16.58038,20.85275,19.03019,18.22227,17.84287,17.57054,0.08062341,1.739267,0.8401661,0.3827019,0.2866383,GALAXY
1237650796220711116,147.77579,0.05411649,19.32445,18.19106,17.67025,17.33278,17.17706,20.85038,19.87879,19.43573,19.14988,18.97897,0.08020487,1.133389,0.5208092,0.3374672,0.1557178,GALAXY
1237651799622418681,147.63101,-1.1331063,22.89355,20.58151,18.77958,18.1445,17.92225,23.59419,21.40194,19.66948,19.11238,18.77059,0.3369062,2.312038,1.801928,0.6350842,0.22225,GALAXY
1237648720142860497,147.7552,-0.86806671,20.10757,18.19558,17.20818,16.80605,16.45457,20.83492,18.96359,18.01116,17.64355,17.22186,0.09103828,1.911995,0.987402,0.4021301,0.3514824,GALAXY
1237648720142926003,147.87054,-0.95820669,19.18403,17.77893,16.90271,16.4354,16.10653,20.57213,19.19029,18.32658,17.86001,17.45299,0.1610499,1.405104,0.8762207,0.4673061,0.3288765,GALAXY
1237648720142860587,147.70857,-0.88775026,21.68559,18.92747,17.3455,16.80661,16.42855,23.21437,20.34893,18.84024,18.27969,17.85991,0.2714575,2.758121,1.58197,0.5388851,0.3780594,GALAXY
1237650795146969334,147.79717,-0.77937724,19.64698,17.86912,17.03417,16.65243,16.37081,20.34791,18.67418,17.89098,17.56926,17.24743,0.05731707,1.777857,0.8349514,0.3817406,0.28162,GALAXY
1237650794610163857,147.90662,-1.1703902,19.10154,17.90083,17.35687,17.06043,16.88664,20.82057,19.7456,19.2828,18.95247,18.70851,0.06287614,1.200714,0.5439568,0.2964439,0.1737881,GALAXY
1237651799622549745,147.80667,-1.1099,22.45074,20.85567,19.20726,18.44236,18.07997,22.91798,21.87767,20.44446,19.67437,19.17031,0.4774458,1.595076,1.648413,0.7648945,0.3623905,GALAXY
1237650794610098369,147.78838,-1.2410359,19.7784,18.401,17.59632,17.16702,16.87388,20.91771,19.61322,18.83713,18.37724,18.0151,0.1277621,1.377407,0.8046722,0.4292984,0.293148,GALAXY
1237648720142925946,147.80753,-0.88459728,18.43237,16.97739,16.2827,15.95213,15.68467,21.33197,19.54714,18.73892,18.37212,18.00244,0.09133799,1.454981,0.6946831,0.3305721,0.267457,GALAXY
1237650795146969395,147.72206,-0.69100875,19.39511,18.16019,17.45276,17.07523,16.82208,21.31898,20.26849,19.48845,19.17778,18.79046,0.1388665,1.234915,0.7074318,0.3775349,0.2531452,GALAXY
1237650795146969196,147.80929,-0.72849148,18.51762,17.05431,16.37779,15.96935,15.67374,20.67217,19.37301,18.68649,18.37124,17.91539,0.03680692,1.463316,0.6765137,0.4084425,0.2956123,GALAXY
1237650795146969287,147.74008,-0.74340141,20.54297,18.63837,17.534,17.06294,16.74542,21.85521,19.95538,18.85044,18.42451,18.03584,0.1610515,1.904598,1.104372,0.4710541,0.3175259,GALAXY
1237650795146969400,147.72786,-0.83489403,21.67524,19.29127,17.83147,17.30286,16.94628,23.16418,20.44302,19.05602,18.57904,18.18471,0.2684138,2.383966,1.459797,0.5286083,0.3565826,GALAXY
1237650795146969277,147.73297,-0.72031643,20.27694,18.44613,17.3342,16.88449,16.54263,21.64685,19.94047,18.85892,18.50323,18.05841,0.1604183,1.830812,1.111923,0.4497166,0.3418579,GALAXY
1237648720142860424,147.65921,-1.0037984,18.11201,16.90712,16.44797,16.14445,15.95315,20.8255,19.78978,19.33026,19.03111,18.74202,0.03727411,1.204884,0.4591503,0.3035259,0.1912909,GALAXY
1237651800696225921,147.64572,-0.27665868,19.57434,17.94347,17.09223,16.63089,16.29719,20.81887,19.34037,18.64893,18.18854,17.71386,0.06367001,1.630871,0.8512363,0.46134,0.3337021,GALAXY
1237648720679796935,147.82997,-0.44150459,19.81455,18.3532,17.47671,17.00016,16.64261,21.088,19.80253,19.01356,18.56959,18.19913,0.08107782,1.461355,0.8764877,0.4765453,0.3575554,GALAXY
1237648720679862442,147.96631,-0.50010909,19.2034,17.16272,16.18959,15.76833,15.39045,20.56776,18.68145,17.72709,17.3707,16.9199,0.08927534,2.040682,0.9731312,0.4212618,0.3778782,GALAXY
1237648720679796926,147.80629,-0.48122158,19.06804,17.22115,16.30725,15.9005,15.56565,20.40084,18.56534,17.7207,17.33854,16.96479,0.08103431,1.846884,0.9138985,0.4067488,0.334856,GALAXY
1237648720679796961,147.86931,-0.56269163,18.83233,17.48863,16.81594,16.41811,16.07964,20.06888,18.97916,18.43569,18.10394,17.72063,0.0371546,1.343708,0.6726856,0.3978348,0.3384647,GALAXY
1237650795683905713,147.8548,-0.36901139,18.20469,16.99473,16.43046,16.05144,15.86133,20.5848,19.3623,18.76851,18.36528,18.01688,0.07910439,1.209963,0.5642757,0.3790169,0.1901102,GALAXY
1237651800696225983,147.7359,-0.31801106,18.81657,17.51346,16.91182,16.56854,16.33326,20.39483,19.23993,18.83553,18.44084,18.06485,0.05252608,1.303108,0.6016445,0.3432751,0.2352791,GALAXY
1237648721216536862,147.63436,-0.098223832,19.79448,18.03651,16.98746,16.54533,16.19707,20.87142,19.20811,18.17787,17.75558,17.40662,0.132893,1.757977,1.049047,0.4421291,0.348259,GALAXY
1237648720679796988,147.91036,-0.57613996,20.5684,18.65497,17.64999,17.2341,16.86587,21.43109,19.65891,18.70678,18.31572,17.96242,0.1380291,1.913435,1.004976,0.4158897,0.3682308,GALAXY
1237648720679862653,148.03322,-0.56225306,19.56773,18.27504,17.74883,17.42005,17.19828,21.75719,20.73412,19.99874,19.75168,19.40328,0.1347834,1.292686,0.5262146,0.3287735,0.2217712,GALAXY
1237648721216602371,147.68812,-0.061740106,21.90919,20.14625,18.46951,17.88811,17.47593,22.47088,20.98213,19.34084,18.80403,18.3794,0.3268483,1.762938,1.676748,0.5813999,0.4121761,GALAXY
1237650795683774652,147.62973,-0.28923372,19.82751,18.33202,17.44042,17.01507,16.72425,21.5434,20.08239,19.18688,18.73002,18.37996,0.1378677,1.495489,0.8915958,0.4253464,0.2908211,GALAXY
1237650795683905850,147.88098,-0.37988926,25.18545,20.36401,18.47375,17.82534,17.49246,24.37084,21.23795,19.45144,18.82928,18.43009,0.3711232,4.821445,1.890259,0.6484051,0.33288,GALAXY
1237650795683905835,147.86304,-0.40424782,21.79587,19.76922,18.0506,17.41489,17.00219,22.75571,21.07371,19.42636,18.82399,18.32875,0.3224198,2.026649,1.718622,0.6357117,0.4126968,GALAXY
1237648720142794914,147.50021,-1.017404,19.5083,18.19124,17.6637,17.3581,17.15481,21.13078,20.12776,19.62714,19.32142,18.9868,0.08117559,1.317059,0.5275345,0.3056068,0.203289,GALAXY
1237650794609901800,147.24633,-1.2532563,19.25608,17.46477,16.56098,16.13982,15.79195,21.3693,19.49678,18.53375,18.07857,17.74154,0.1275448,1.791307,0.9037876,0.4211617,0.3478699,GALAXY
1237650795146838164,147.40154,-0.83309354,19.48799,18.16557,17.55309,17.1617,16.92622,20.58432,19.41023,18.76988,18.44203,18.14527,0.08136618,1.32242,0.6124802,0.3913879,0.2354832,GALAXY
1237648720142729268,147.37478,-0.85898878,19.46404,17.88428,24.63708,24.43619,16.30129,21.4508,20.08319,24.64637,24.24609,18.66849,0.01946783,1.57976,-6.752802,0.2008896,8.134905,GALAXY
1237648720142729338,147.43112,-0.86728318,20.29474,18.44779,17.57978,17.10489,16.767,21.66617,20.07093,19.33752,18.80581,18.38726,0.08000757,1.846951,0.8680058,0.4748936,0.3378906,GALAXY
1237648720142729437,147.48643,-0.97518784,19.22106,17.26117,16.31845,15.88289,15.53336,20.55491,18.57404,17.71787,17.27555,16.86987,0.0824445,1.959894,0.9427185,0.4355631,0.3495226,GALAXY
1237648720142729396,147.40814,-0.88704365,20.27038,18.36183,17.40692,17.00949,16.65101,20.87367,19.05702,18.19229,17.78904,17.38227,0.09133507,1.908546,0.9549141,0.3974266,0.3584766,GALAXY
1237650794609967283,147.404,-1.1733014,19.36645,17.62304,16.81958,16.36992,16.01625,20.48096,18.75782,17.92711,17.50811,17.13676,0.06273336,1.743406,0.803463,0.4496517,0.3536777,GALAXY
1237648720142729442,147.4937,-0.88315004,19.17467,17.17935,16.23344,15.82551,15.49601,20.6196,18.60176,17.78637,17.3662,16.97705,0.09164593,1.995319,0.9459133,0.4079342,0.3294992,GALAXY
1237648721217781939,150.38179,-0.17425781,18.73598,17.34849,16.65681,16.30172,16.04507,21.19951,19.77901,18.92786,18.78778,18.40869,0.105979,1.387489,0.6916809,0.3550816,0.2566566,GALAXY
1237651800160534720,150.46339,-0.68125326,18.58582,17.17782,16.51814,16.1296,15.85579,21.08614,19.62399,19.20637,18.78291,18.21637,0.08627754,1.408003,0.6596737,0.388546,0.2738113,GALAXY
1237648722291327617,149.96049,0.82099006,22.21885,21.43229,20.13197,19.52871,19.24471,23.35915,22.41347,21.1185,20.57648,20.18754,0.5128392,0.7865562,1.300323,0.6032581,0.2839985,GALAXY
1237651752386691255,150.33174,0.96926758,20.17981,18.23458,17.2767,16.81927,16.44727,21.64237,19.73876,18.95173,18.55562,17.98363,0.09412882,1.945225,0.9578781,0.457428,0.3720074,GALAXY
1237651752386691245,150.32904,0.91236461,19.22656,17.0521,16.06098,15.6136,15.23997,21.01998,18.96038,18.14026,17.73682,17.1553,0.09338361,2.174461,0.9911175,0.447382,0.3736286,GALAXY
1237654670809563318,150.49822,0.47739854,20.62091,18.38166,17.15574,16.6944,16.36386,21.87568,19.67944,18.49607,18.03876,17.65174,0.1789698,2.239244,1.225924,0.461338,0.3305435,GALAXY
1237651801770950773,149.91583,0.5873293,21.39935,20.63992,20.54506,20.95069,20.78268,21.53374,20.78714,20.73808,21.16115,20.89489,0.0654925,0.759428,0.09485626,-0.4056282,0.1680107,GALAXY
1237648721754718340,150.62006,0.33323868,17.68748,16.8241,16.46461,16.23275,16.05364,18.64218,17.85559,17.59559,17.47111,17.23052,0.03270039,0.8633785,0.3594933,0.2318535,0.1791134,GALAXY
1237651801771212880,150.59395,0.55864539,17.84921,16.28142,15.57857,15.23487,14.98119,19.141,17.52631,16.96852,16.63068,16.26309,0.04419884,1.567785,0.7028532,0.3436947,0.2536812,GALAXY
1237651801234342478,150.55128,0.18535271,23.28585,21.07368,19.28906,18.36231,18.05256,24.72787,22.21444,20.61894,19.64662,19.14688,0.4913382,2.21217,1.78462,0.9267464,0.3097458,GALAXY
1237651801771212993,150.57736,0.55470963,18.9932,17.86177,17.3333,17.00835,16.81399,21.50356,20.09018,19.74956,19.36423,18.8667,0.09424079,1.131432,0.5284653,0.324955,0.1943588,GALAXY
1237648722291655017,150.70317,0.63562404,19.14272,17.91868,17.46788,17.1912,17.04971,21.70877,20.60391,20.2397,19.93592,19.64507,0.04552755,1.224039,0.450798,0.2766743,0.1414909,GALAXY
1237651801771147731,150.3668,0.59489998,22.9802,20.81471,19.08764,18.36229,17.87443,23.87547,21.85643,20.26755,19.51488,19.00237,0.434652,2.165493,1.727066,0.7253571,0.4878559,GALAXY
1237651801771278542,150.69088,0.53051483,17.73223,16.05358,15.22148,14.82483,14.52214,19.99685,18.0984,17.43655,17.11186,16.59995,0.0449676,1.678654,0.8320971,0.3966532,0.3026857,GALAXY
1237648721754783842,150.66057,0.2221393,19.58156,18.30534,17.44698,17.02499,16.72404,21.46651,20.13515,19.30057,18.85588,18.48465,0.1790494,1.276218,0.8583603,0.4219913,0.3009548,GALAXY
1237648721754718448,150.63229,0.26111798,18.57478,17.41875,16.96772,16.69042,16.52621,21.21219,20.215,19.71493,19.50489,19.17644,0.04374476,1.156027,0.4510365,0.2772942,0.1642132,GALAXY
1237651801234407534,150.65588,0.14256914,19.87378,18.04945,17.08165,16.653,16.34041,21.12401,19.17548,18.38887,18.00738,17.51635,0.1341933,1.824326,0.9678001,0.4286461,0.3125896,GALAXY
1237648721754718436,150.59746,0.25431433,18.45261,17.6019,17.36246,17.14195,17.05969,20.0382,19.44221,19.53687,19.42771,19.31497,0.04373935,0.850708,0.2394428,0.2205029,0.08226013,GALAXY
1237648721754783856,150.66635,0.39568679,20.23662,18.31638,17.45768,17.08339,16.81218,21.67307,19.9364,19.16258,18.78748,18.53927,0.09373849,1.920242,0.8586941,0.3742924,0.2712097,GALAXY
1237648721754718358,150.62846,0.30728894,16.76798,15.17037,14.474,14.09286,13.99466,19.80105,17.99839,17.18186,16.79943,16.44516,0.03367684,1.597602,0.6963768,0.3811388,0.09819794,GALAXY
1237651801771213004,150.59717,0.60689085,19.35732,17.4506,16.40531,15.97847,15.65405,20.93063,18.95596,18.0364,17.60715,17.14778,0.1305885,1.906717,1.045286,0.4268465,0.3244133,GALAXY
1237651752386756789,150.42172,0.96598983,20.43313,18.68449,17.54088,17.03984,16.71074,21.50326,19.89983,18.85366,18.40022,17.94453,0.1723024,1.748648,1.143602,0.5010414,0.3291016,GALAXY
1237648722291589234,150.52094,0.65512034,19.93943,18.31441,17.53276,17.16509,16.83139,21.53411,19.80146,18.98609,18.65813,18.22471,0.09766732,1.625015,0.7816544,0.3676662,0.3337059,GALAXY
1237648722291589240,150.53582,0.71706055,19.58801,17.87838,17.04718,16.67749,16.35079,20.97677,19.21914,18.43638,18.1162,17.69334,0.06266275,1.709631,0.8312016,0.369688,0.3267002,GALAXY
1237651752386887699,150.6514,0.84769954,18.93642,17.05225,16.14259,15.73638,15.4289,21.10723,19.30189,18.54088,18.17241,17.72155,0.09175824,1.884163,0.9096661,0.4062071,0.3074789,GALAXY
1237651752386822348,150.52911,0.87784241,21.57607,19.06393,17.7262,17.22941,16.93365,22.86458,20.40014,19.14171,18.65034,18.2311,0.2310525,2.512142,1.337732,0.4967842,0.2957573,GALAXY
1237648722291589271,150.59319,0.82293996,18.6278,17.59283,17.1491,16.82381,16.62018,20.10121,19.15248,18.71065,18.45553,18.11288,0.08082879,1.034971,0.4437294,0.3252907,0.2036324,GALAXY
1237648722291523676,150.356,0.83320353,17.42531,16.09923,15.48654,15.15933,14.9097,21.28759,19.49138,18.72879,18.51209,18.12645,0.04603692,1.32608,0.6126919,0.3272152,0.24963,GALAXY
1237648722291589229,150.51703,0.6875303,18.24776,16.61386,15.8554,15.4853,15.17339,19.71843,18.16349,17.44588,17.12272,16.73065,0.04514595,1.633894,0.7584658,0.3700991,0.3119135,GALAXY
1237648722291523780,150.48143,0.683905,19.27677,17.36455,16.40991,16.0056,15.67501,20.78657,18.80552,17.82497,17.5153,17.10783,0.0943981,1.912218,0.9546413,0.4043064,0.3305941,GALAXY
1237648722291523791,150.48582,0.78546799,19.82755,18.20958,17.40182,17.02225,16.72118,21.01515,19.43876,18.61387,18.33124,17.94359,0.0866537,1.617971,0.8077621,0.3795681,0.3010712,GALAXY
1237651752386822275,150.55164,0.9801528,18.86457,18.0815,17.75497,17.51165,17.46771,19.6448,19.07465,18.91986,18.71797,18.46206,0.1333117,0.7830696,0.3265324,0.2433167,0.04394341,GALAXY
1237651801771344085,150.90336,0.6019003,18.9661,17.48695,16.78795,16.41529,16.17593,20.41158,18.97701,18.41816,18.08394,17.64041,0.04468038,1.479149,0.6989975,0.3726673,0.239357,GALAXY
1237651801771344013,150.81107,0.55869069,20.65384,18.54383,17.36692,16.91129,16.6022,22.01694,19.92771,18.86782,18.45957,17.988,0.1784363,2.110012,1.17691,0.4556255,0.3090954,GALAXY
1237654670809694392,150.77933,0.50698198,19.33782,17.5768,16.78217,16.42185,16.12983,20.26222,18.55896,17.78041,17.43645,17.14694,0.0444685,1.761015,0.7946358,0.3603191,0.2920189,GALAXY
1237651801771278588,150.7797,0.54773925,18.59622,17.18951,16.39234,15.94082,15.58227,20.99993,19.49971,18.75227,18.28939,17.66927,0.04719725,1.406712,0.7971687,0.4515171,0.3585482,GALAXY
1237651801771344058,150.8774,0.61228833,19.08357,17.8075,17.26223,16.95663,16.75123,20.20195,18.91604,18.4883,18.20934,17.80005,0.04479999,1.27607,0.5452728,0.3056011,0.2053947,GALAXY
1237648721754783932,150.77794,0.3203997,18.11251,16.12175,15.27883,14.87226,14.5528,19.77495,17.87191,17.10058,16.66362,16.33293,0.04526117,1.990757,0.8429174,0.4065762,0.3194571,GALAXY
1237651801771343984,150.78601,0.58927991,19.40665,17.78078,17.03236,16.71148,16.46234,20.88039,19.31055,18.74416,18.48931,18.03698,0.0464108,1.625866,0.7484245,0.3208809,0.2491379,GALAXY
1237651801234407602,150.75307,0.18140725,19.23779,17.3467,16.39832,15.95758,15.64429,21.10088,18.9938,18.15274,17.74815,17.25743,0.09957771,1.891092,0.9483814,0.4407368,0.3132973,GALAXY
1237651800162238663,154.26601,-0.63191863,19.25992,17.58319,16.85215,16.47463,16.19323,20.38567,18.85305,18.22995,17.90021,17.52914,0.05002861,1.676727,0.7310467,0.3775158,0.2814064,GALAXY
1237648720682615061,154.3533,-0.60091386,22.78472,20.40882,18.62234,18.01587,17.6946,23.90532,21.63073,19.90333,19.29045,18.99204,0.3475723,2.3759,1.786484,0.6064625,0.3212776,GALAXY
1237651800699109510,154.27964,-0.21352587,20.28774,18.20883,17.29536,16.89944,16.54482,21.49419,19.29991,18.49494,18.11065,17.72314,0.09685588,2.078905,0.9134674,0.3959274,0.3546181,GALAXY
1237648720682614910,154.27577,-0.50346982,19.96511,18.43051,17.35885,16.86741,16.4746,21.34767,20.00087,18.9622,18.47202,18.04338,0.1811558,1.534594,1.071663,0.4914398,0.3928108,GALAXY
1237648721219485979,154.27904,-0.17563641,18.40129,17.22836,16.84777,16.65453,16.71417,21.91608,21.03271,20.64388,20.40668,20.35623,0.03401261,1.172926,0.3805904,0.193243,-0.05963516,GALAXY
1237651800162238865,154.35286,-0.7235153,19.76783,18.293,17.71394,17.37893,17.16938,21.8664,20.38864,19.89805,19.60876,19.21675,0.06254094,1.474825,0.5790653,0.3350086,0.209547,GALAXY
1237648720682614942,154.33438,-0.60069303,19.35233,17.33181,16.38556,15.99278,15.63438,20.72724,18.85661,17.92245,17.5296,17.14245,0.093678,2.020521,0.9462509,0.3927784,0.3584003,GALAXY
1237648721219485839,154.3351,-0.15004415,19.84042,18.18842,17.38784,16.96897,16.656,21.12614,19.77166,19.0781,18.6342,18.28482,0.06298256,1.652,0.8005848,0.4188633,0.3129768,GALAXY
1237651800699109562,154.33525,-0.26985609,20.23853,18.4601,17.66466,17.31818,17.03362,21.20687,19.55409,18.87169,18.5694,18.22758,0.04992015,1.778429,0.795435,0.3464851,0.2845535,GALAXY
1237648720682614947,154.34333,-0.48212369,20.36599,18.81353,17.89203,17.41753,17.04672,21.34315,20.02468,19.12862,18.63644,18.18446,0.1259797,1.552452,0.9215012,0.4745026,0.3708134,GALAXY
1237651799625105530,153.74693,-1.1276709,24.44725,18.79231,24.70102,17.5652,17.30669,24.44779,18.86667,24.70168,17.66614,17.35085,0.08320795,5.654943,-5.908705,7.135818,0.2585068,GALAXY
1237654668663456037,153.71534,-1.1828537,20.55241,18.63022,17.63786,17.2275,16.91948,21.21022,19.35252,18.40766,17.98254,17.5846,0.1369276,1.92219,0.9923592,0.4103622,0.3080158,GALAXY
1237651799625105528,153.71179,-1.1226625,18.37004,16.39908,15.54593,15.11929,14.85415,19.50249,17.57276,16.83875,16.40742,16.09277,0.0456965,1.970961,0.8531494,0.4266434,0.2651415,GALAXY
1237648720145547522,153.89822,-1.0015006,18.97923,17.30952,16.54931,16.17441,15.88291,20.87432,19.19913,18.46006,18.04597,17.61209,0.08365821,1.669708,0.76021,0.3748989,0.2915087,GALAXY
1237648720145547565,153.83149,-1.0094098,19.49797,18.2146,17.45111,16.99718,16.70384,21.29654,20.11092,19.34935,18.81986,18.36007,0.1642963,1.283371,0.763485,0.4539318,0.2933369,GALAXY
1237648720145547571,153.85016,-0.98901879,20.45957,18.36287,17.26433,16.69403,16.26175,22.82842,20.64459,19.56508,18.94104,18.33904,0.2016057,2.096695,1.098547,0.5702953,0.4322853,GALAXY
1237648720145481973,153.76244,-0.99730218,20.40406,18.50971,17.57011,17.16108,16.83359,21.55054,19.63176,18.6822,18.28087,17.81709,0.09821908,1.894352,0.9396038,0.4090252,0.3274956,GALAXY
1237648720145482111,153.66846,-0.99369942,19.16241,17.64903,17.18472,16.91809,16.71202,21.87261,20.61558,20.05578,19.87574,19.38277,0.05977195,1.51338,0.4643021,0.2666302,0.2060776,GALAXY
1237651799625105701,153.7702,-1.0519091,21.19821,19.25766,17.96258,17.53045,17.29183,22.08124,20.15096,18.9417,18.54531,18.20522,0.1995688,1.940557,1.29508,0.4321213,0.2386246,GALAXY
1237651799625105751,153.72225,-1.1528677,18.00836,17.02436,16.64631,16.43637,16.30528,20.00033,19.03315,18.86397,18.62657,18.40965,0.0202565,0.9839916,0.3780575,0.2099323,0.1310921,GALAXY
1237654669200392228,153.79488,-0.8088147,21.03947,18.97358,17.72778,17.2711,16.95726,21.65437,19.83056,18.65269,18.21653,17.84108,0.1818369,2.065889,1.245802,0.4566727,0.3138409,GALAXY
1237654669200326683,153.66484,-0.83091002,16.43562,14.44785,13.57465,13.13331,12.82128,19.4896,17.73025,16.95139,16.50536,16.06738,0.04901973,1.987766,0.8731985,0.4413414,0.3120308,GALAXY
1237654669200392341,153.82177,-0.82217575,19.17987,17.89536,17.36566,17.0061,16.86549,19.87016,18.7299,18.26801,17.93265,17.72932,0.09969421,1.284504,0.5297012,0.3595638,0.1406097,GALAXY
1237654668663521537,153.86592,-1.2038852,18.2252,16.7414,16.17173,15.84838,15.71454,21.08605,19.87368,19.18645,18.82261,18.43343,0.06162147,1.483801,0.5696678,0.3233433,0.1338434,GALAXY
